,Date,Weights,Profit,Base Profit,TRC,CIGI,FRPH,CTO,SANM,FLEX,CTS,IEC,SPAR,OSK,F,PCAR,cash
15,2014-01-28,"[0.         0.15317638 0.09797286 0.         0.11019449 0.
 0.         0.25111553 0.12560413 0.16718975 0.         0.09474687
 0.        ]",0.9765994353434652,0.9809820697512874,0.15317637584069305,0.09797286165899906,0.0,0.11019448716460192,0.0,0.0,0.2511155274699926,0.12560412678900604,0.16718975138794412,0.0,0.09474686968876318,0.0,0.0
16,2014-01-29,"[0.         0.15430724 0.09918516 0.         0.10900142 0.
 0.         0.25062454 0.12542757 0.16671631 0.         0.09473775
 0.        ]",0.9561968069791122,0.9837970734250516,0.15430723983700217,0.09918516349730958,0.0,0.10900142370024687,0.0,0.0,0.2506245401089918,0.12542757338212548,0.16671631219634472,0.0,0.09473774727797932,0.0,0.0
17,2014-01-30,"[0.         0.15506129 0.10025015 0.         0.10786043 0.
 0.         0.25027076 0.12518061 0.16635209 0.         0.09502468
 0.        ]",0.9530990938495403,0.9778452094137648,0.15506128658144913,0.10025015201067415,0.0,0.1078604283057436,0.0,0.0,0.25027076081068117,0.12518060600490047,0.1663520909854119,0.0,0.09502467530113957,0.0,0.0
18,2014-01-31,"[0.         0.1558305  0.10104802 0.         0.10698732 0.
 0.         0.24991967 0.12502438 0.16621739 0.         0.09497271
 0.        ]",0.9526861551455393,0.9866356945820669,0.15583049632954762,0.10104802273117586,0.0,0.10698731662813221,0.0,0.0,0.24991967428401712,0.12502438431111498,0.16621739348470513,0.0,0.094972712231307,0.0,0.0
19,2014-02-03,"[0.         0.15620011 0.10178109 0.         0.10638079 0.
 0.         0.24966996 0.12512471 0.1660273  0.         0.09481605
 0.        ]",0.9383966233258771,0.9723169055811459,0.15620011346005525,0.10178108514147582,0.0,0.10638078651789339,0.0,0.0,0.2496699587150225,0.12512471323344465,0.16602729652642692,0.0,0.09481604640568154,0.0,0.0
20,2014-02-04,"[0.         0.15677702 0.10239126 0.         0.10577986 0.
 0.         0.24938944 0.12496592 0.16587128 0.         0.09482521
 0.        ]",0.9361209509153954,0.9748790949380322,0.15677702339441763,0.10239126179302428,0.0,0.10577985819125282,0.0,0.0,0.24938943945255382,0.12496592078996716,0.16587128447461216,0.0,0.0948252119041722,0.0,0.0
21,2014-02-05,"[0.         0.15732927 0.1029423  0.         0.10519416 0.
 0.         0.24913146 0.1248844  0.16589845 0.         0.09461996
 0.        ]",0.9139832626075465,0.9554737649518112,0.15732926695400196,0.10294230496078634,0.0,0.10519415909705326,0.0,0.0,0.2491314574544434,0.12488439687475596,0.16589845175884074,0.0,0.09461996290011826,0.0,0.0
22,2014-02-06,"[0.         0.15767038 0.10340514 0.         0.10480598 0.
 0.         0.24894383 0.1248566  0.16583108 0.         0.09448699
 0.        ]",0.9163073869767411,0.9606037425974324,0.15767037628579572,0.10340514058592996,0.0,0.10480598484127772,0.0,0.0,0.248943829995524,0.12485660040584148,0.16583107544448678,0.0,0.0944869924411444,0.0,0.0
23,2014-02-07,"[0.         0.15803106 0.10393932 0.         0.10423106 0.
 0.         0.24877701 0.12485549 0.16566437 0.         0.09450168
 0.        ]",0.9033904726184351,0.9555265314322617,0.1580310614548053,0.10393932329222311,0.0,0.1042310605880223,0.0,0.0,0.2487770128688699,0.12485549041046339,0.1656643746104735,0.0,0.0945016767751424,0.0,0.0
24,2014-02-10,"[0.         0.15809274 0.10407989 0.         0.10416583 0.
 0.         0.2487333  0.1249071  0.16558178 0.         0.09443936
 0.        ]",0.9176229522120938,0.9711892632654401,0.15809274251499925,0.10407989493075392,0.0,0.10416583018222658,0.0,0.0,0.24873329576265982,0.1249070971044258,0.16558178096675039,0.0,0.09443935853818425,0.0,0.0
25,2014-02-11,"[0.         0.15792064 0.10387986 0.         0.10443164 0.
 0.         0.24878904 0.12497374 0.16562896 0.         0.09437612
 0.        ]",0.9267872882857956,0.9754560475534019,0.15792064377152948,0.10387985961937199,0.0,0.10443163552322154,0.0,0.0,0.24878904196240606,0.12497373656513669,0.16562895824211177,0.0,0.09437612431622258,0.0,0.0
26,2014-02-12,"[0.         0.16046464 0.10345525 0.         0.10421477 0.
 0.         0.24861228 0.12372132 0.16530706 0.         0.09422467
 0.        ]",0.9126219979534982,0.9688173776592935,0.16046464469178373,0.10345525147120449,0.0,0.10421477290548796,0.0,0.0,0.248612284297791,0.12372132179238687,0.16530705839585,0.0,0.09422466644549583,0.0,0.0
27,2014-02-13,"[0.         0.16126865 0.10329033 0.         0.10423624 0.
 0.         0.24853101 0.12337323 0.16485205 0.         0.0944485
 0.        ]",0.9197854171360497,0.9763656998917155,0.16126864572052202,0.10329032583725503,0.0,0.10423624039884297,0.0,0.0,0.24853100883685567,0.12337322852315186,0.16485204807196524,0.0,0.09444850261140726,0.0,0.0
28,2014-02-14,"[0.         0.16156691 0.10324411 0.         0.10419603 0.
 0.         0.24852178 0.12322195 0.16489415 0.         0.09435506
 0.        ]",0.9290554658955823,0.979972975196687,0.16156691188635386,0.10324411187342845,0.0,0.10419602727654025,0.0,0.0,0.24852177727126668,0.12322195335396782,0.16489415347042574,0.0,0.09435506486801709,0.0,0.0
