,Date,Weights,Profit,Base Profit,MRCY,IIN,HUBB,AVX,PFIN,LECO,CVR,SPXC,ITT,IEX,GGG,FLS,cash
936,2017-09-22,"[0.         0.07801633 0.11795159 0.11912288 0.13646    0.
 0.12764244 0.09176763 0.18341068 0.07649015 0.         0.
 0.06913831]",1.598800875301777,1.5026782956470306,0.07801633279120666,0.11795158843226121,0.11912288043711727,0.13645999639799503,0.0,0.12764244068828137,0.09176762915697914,0.18341067992845705,0.07649014560247996,0.0,0.0,0.06913830656522235,0.0
937,2017-09-25,"[0.         0.07802465 0.11797297 0.11913599 0.1364957  0.
 0.12758289 0.0917943  0.18335828 0.07647455 0.         0.
 0.06916068]",1.5893266074750412,1.502780935475506,0.0780246490276289,0.11797297316938558,0.11913599058791347,0.1364956950946218,0.0,0.12758288819310132,0.09179430199158187,0.18335827590357728,0.07647454675594323,0.0,0.0,0.06916067927624656,0.0
938,2017-09-26,"[0.         0.07801434 0.11792673 0.11923206 0.13663569 0.
 0.12775898 0.09161763 0.18323033 0.07654391 0.         0.
 0.06904034]",1.5994758636199864,1.5086571533337931,0.07801433619657214,0.11792673076914512,0.11923205794221135,0.13663569096566552,0.0,0.12775898281494888,0.09161762638309506,0.18323032552108204,0.0765439109365872,0.0,0.0,0.06904033847069273,0.0
939,2017-09-27,"[0.         0.07809756 0.11808432 0.11884097 0.13650491 0.
 0.12720458 0.09199387 0.18332842 0.0767407  0.         0.
 0.06920467]",1.6101050084954518,1.5055922476922368,0.07809756186454711,0.11808431740530671,0.11884097230231949,0.13650490728559309,0.0,0.12720458364211798,0.09199387456700556,0.1833284176421586,0.07674069831621783,0.0,0.0,0.0692046669747336,0.0
940,2017-09-28,"[0.         0.07811386 0.11811047 0.11879617 0.13647344 0.
 0.12713968 0.09203936 0.18333985 0.07677616 0.         0.
 0.06921102]",1.623074154049261,1.5090648104125193,0.07811385609187964,0.1181104711534865,0.11879616909760717,0.13647343892605507,0.0,0.12713968195526096,0.09203935712937844,0.18333984586122423,0.07677615647018232,0.0,0.0,0.06921102331492572,0.0
941,2017-09-29,"[0.         0.07808276 0.11793577 0.11909506 0.13704804 0.
 0.12764495 0.09145853 0.18284264 0.07712624 0.         0.
 0.06876601]",1.6324372468088773,1.5161954107238187,0.07808276182971681,0.11793577213875908,0.11909505861732284,0.13704804224183778,0.0,0.12764495412304028,0.09145852675598624,0.18284264189946992,0.07712623575391117,0.0,0.0,0.06876600663995573,0.0
942,2017-10-02,"[0.         0.08350312 0.125885   0.12830999 0.14849252 0.
 0.13893593 0.09597191 0.19471251 0.08418901 0.         0.
 0.        ]",1.6298300462908322,1.5142767985481715,0.08350311550556935,0.12588500156017554,0.12830998848580305,0.14849252155831036,0.0,0.13893593315622405,0.09597191112425071,0.1947125147470933,0.08418901386257353,0.0,0.0,0.0,0.0
943,2017-10-03,"[0.         0.08316596 0.12570988 0.12836447 0.14900566 0.
 0.13924146 0.09538158 0.19507228 0.0840587  0.         0.
 0.        ]",1.6383783979835136,1.527679390636771,0.08316595629592717,0.12570988331264993,0.12836447160560657,0.14900566271967558,0.0,0.13924145890514922,0.09538158048980303,0.19507228320005318,0.08405870347113532,0.0,0.0,0.0,0.0
944,2017-10-04,"[0.         0.08319956 0.12579478 0.12834942 0.14899126 0.
 0.13905529 0.09545907 0.19517647 0.08397415 0.         0.
 0.        ]",1.66472956606805,1.5441454412640263,0.0831995567335032,0.12579478118032134,0.12834941661689903,0.14899125955780987,0.0,0.13905529425797475,0.09545907129368217,0.1951764680374307,0.0839741523223789,0.0,0.0,0.0,0.0
945,2017-10-05,"[0.         0.08316509 0.12575506 0.12832097 0.14901778 0.
 0.13915806 0.09537543 0.19516054 0.08404707 0.         0.
 0.        ]",1.6610601088941013,1.538782453327581,0.08316508901430747,0.1257550624475523,0.1283209720860565,0.14901778278528177,0.0,0.13915805553008145,0.0953754286770875,0.19516054216358164,0.08404706729605117,0.0,0.0,0.0,0.0
