,Date,Weights,Profit,Base Profit,IEX,FLS,GGG,ITT,SANM,FLEX,CTS,IEC,ANDE,UVV,STKL,PYX,cash
13,2014-01-24,"[0.         0.08048689 0.07756049 0.1153622  0.11692705 0.
 0.068193   0.08655808 0.10547582 0.10081882 0.09346618 0.06940517
 0.08574631]",0.9904371848035539,0.9936724595337922,0.08048688540372802,0.07756048643663355,0.11536219869823088,0.11692704614403465,0.0,0.0681930016300195,0.08655807665164407,0.10547582449506,0.10081882410244823,0.09346617626804221,0.06940516872234094,0.085746311447818,0.0
14,2014-01-27,"[0.         0.08477591 0.08328655 0.11393126 0.11699116 0.
 0.07254331 0.08333682 0.10202199 0.10127787 0.08450322 0.06960719
 0.08772472]",0.9795822127670846,0.9846353255146032,0.08477591127226675,0.0832865459510124,0.11393126421109248,0.11699116208679929,0.0,0.07254330744641364,0.08333682437599607,0.10202199176920443,0.10127786743838804,0.08450322076769125,0.06960718964106338,0.08772471504007226,0.0
15,2014-01-28,"[0.         0.08368666 0.08326434 0.10866802 0.1115071  0.04487218
 0.07164517 0.077586   0.09543215 0.09713778 0.07453739 0.06657354
 0.08508967]",0.9626265665894304,0.9697261105085103,0.08368665682399232,0.08326433792865824,0.10866801915722746,0.11150709978341226,0.04487218146350556,0.07164516932550907,0.07758600176641871,0.09543215105384911,0.09713777901771409,0.0745373933662173,0.06657354459461348,0.0850896657188824,0.0
16,2014-01-29,"[0.         0.08576659 0.08613522 0.10813183 0.11095101 0.04660819
 0.073259   0.07566838 0.0936864  0.09738958 0.06957457 0.06696305
 0.08586619]",0.9513146109126133,0.9644660417010138,0.0857665896722045,0.0861352181137735,0.1081318262007616,0.11095100763043944,0.046608194559742695,0.0732589978526664,0.07566837669606663,0.09368640126901126,0.09738957531824162,0.06957457432969746,0.06696305046977094,0.08586618788762403,0.0
17,2014-01-30,"[0.         0.08711532 0.08858139 0.10795446 0.11071502 0.04633516
 0.07425441 0.07397914 0.09263881 0.0980037  0.06585619 0.06773567
 0.08683073]",0.9525804083552416,0.9645228538662372,0.0871153153153402,0.08858138555574455,0.10795446228400943,0.11071501986030897,0.0463351647064984,0.074254405557502,0.07397913949184495,0.0926388113966473,0.09800370110125702,0.06585619162793253,0.0677356734677631,0.08683072963515168,0.0
18,2014-01-31,"[0.         0.08828795 0.09030691 0.10853272 0.11049886 0.04589078
 0.07480834 0.07305363 0.09203952 0.09838254 0.06283486 0.06796663
 0.08739723]",0.9655070568933459,0.975320889405018,0.08828795310400676,0.09030691251090076,0.10853272465923604,0.1104988618355841,0.04589078115666878,0.07480834490918141,0.07305363350062381,0.09203952214916147,0.09838254424602683,0.06283486092642762,0.06796663243687896,0.08739722856530344,0.0
19,2014-02-03,"[0.         0.08936701 0.09173578 0.10871743 0.11035536 0.04539335
 0.07540175 0.07199213 0.09146077 0.09893791 0.06032721 0.06853723
 0.08777407]",0.9551080456207551,0.9662710382647574,0.08936700535478544,0.09173578405458523,0.10871743495266596,0.11035535830090522,0.045393347171216666,0.07540174804163502,0.07199212512040987,0.09146077111832751,0.09893790699068022,0.06032721192991543,0.06853723490691307,0.08777407205796049,0.0
20,2014-02-04,"[0.         0.08984768 0.09285883 0.10912823 0.11019569 0.04509185
 0.07550562 0.07120617 0.09118047 0.09934847 0.05842482 0.06894768
 0.0882645 ]",0.9497401600911171,0.9629105249517408,0.08984767744173985,0.09285882985455957,0.10912822908297626,0.11019569222793803,0.04509184886773054,0.07550562330075337,0.07120616564576511,0.09118046798172175,0.09934847091730889,0.05842481511140528,0.06894767645905385,0.08826450310904745,0.0
21,2014-02-05,"[0.         0.09043401 0.09376391 0.10956543 0.11006502 0.04495233
 0.07544632 0.07092621 0.091013   0.09935704 0.05697433 0.06898799
 0.08851441]",0.9181148637373955,0.9382005026387407,0.09043401265714594,0.09376390775097317,0.10956543455382595,0.1100650191867646,0.04495232936157722,0.07544632257564808,0.0709262143055739,0.09101299903389248,0.09935704100364809,0.056974328081958764,0.06898798549495035,0.08851440599404159,0.0
22,2014-02-06,"[0.         0.09113448 0.09455301 0.10976627 0.11002426 0.04471932
 0.07559112 0.07028306 0.09077369 0.09962334 0.05551782 0.06942568
 0.08858795]",0.9239849395846005,0.941427762496261,0.09113447992767876,0.0945530057486917,0.10976627284963011,0.11002425923551301,0.044719322791455504,0.07559111583445006,0.0702830621416932,0.09077368721132777,0.0996233423623578,0.05551782103466325,0.0694256760730317,0.08858795478950719,0.0
23,2014-02-07,"[0.         0.09192249 0.09524146 0.10975424 0.11002178 0.04458433
 0.07576058 0.06979516 0.09048753 0.09973912 0.05434143 0.06979489
 0.08855697]",0.9278687085925691,0.9443668822076522,0.09192249397907054,0.09524146250350868,0.1097542408308193,0.11002178376843152,0.044584331588153954,0.07576058285864401,0.06979516390018158,0.09048753443461535,0.09973911864028384,0.054341429574787437,0.06979489119983318,0.0885569667216708,0.0
