,Date,Weights,Profit,Base Profit,PFIN,SPXC,CVR,LECO,BIO,WAT,COHR,PKI,IIN,HUBB,MRCY,AVX,cash
1240,2018-12-07,"[0.         0.08229661 0.         0.15336106 0.14467607 0.
 0.11010307 0.14850125 0.         0.22178718 0.         0.
 0.13927475]",2.585698541614974,2.085475451369177,0.08229660819062705,0.0,0.15336106177138728,0.14467607080203423,0.0,0.11010307427402893,0.14850124929391506,0.0,0.22178718458302232,0.0,0.0,0.1392747510849851,0.0
1241,2018-12-10,"[0.         0.08241994 0.         0.15353352 0.14484891 0.
 0.10981231 0.14844864 0.         0.22175887 0.         0.
 0.13917781]",2.5605310381582758,2.066212851785058,0.08241994198484462,0.0,0.15353352431076686,0.14484891396647373,0.0,0.1098123092283006,0.148448638937451,0.0,0.22175886586409382,0.0,0.0,0.13917780570806937,0.0
1242,2018-12-11,"[0.         0.08291549 0.         0.15315672 0.14519706 0.
 0.1094421  0.1482535  0.         0.22140269 0.         0.
 0.13963243]",2.496440443166933,2.01114000035622,0.08291549464643352,0.0,0.1531567248515342,0.1451970648477178,0.0,0.10944209859793269,0.14825350395455372,0.0,0.2214026860441565,0.0,0.0,0.13963242705767157,0.0
1243,2018-12-12,"[0.         0.08322221 0.         0.15285222 0.14527571 0.
 0.10935354 0.14814667 0.         0.22116679 0.         0.
 0.13998286]",2.5185226954764577,2.0360924507960396,0.08322221213504775,0.0,0.1528522160225351,0.14527570890306973,0.0,0.1093535394088354,0.14814667151673508,0.0,0.22116678993240818,0.0,0.0,0.1399828620813688,0.0
1244,2018-12-13,"[0.         0.0838928  0.         0.15228118 0.14549102 0.
 0.10901389 0.14810741 0.         0.22068569 0.         0.
 0.14052801]",2.4779987891284025,1.9965166173483777,0.08389279505786025,0.0,0.1522811790245182,0.14549102340475,0.0,0.10901388851498896,0.1481074129494955,0.0,0.2206856908577955,0.0,0.0,0.14052801019059147,0.0
1245,2018-12-14,"[0.         0.08423004 0.         0.15176986 0.14561932 0.
 0.1089337  0.14813892 0.         0.22037337 0.         0.
 0.1409348 ]",2.4931168925491773,2.01115923865196,0.08423003667538376,0.0,0.15176985839295296,0.14561931598148312,0.0,0.1089337015029389,0.14813891810011756,0.0,0.2203733701573778,0.0,0.0,0.14093479918974594,0.0
1246,2018-12-17,"[0.         0.08448095 0.         0.1518211  0.145598   0.
 0.10875462 0.14802989 0.         0.22025629 0.         0.
 0.14105914]",2.408138981768333,1.9332943662841797,0.08448094744552188,0.0,0.15182110063308898,0.145598004679715,0.0,0.10875462239077534,0.1480298899588775,0.0,0.2202562900403042,0.0,0.0,0.14105914485171697,0.0
1247,2018-12-18,"[0.         0.08492328 0.         0.15122985 0.14582733 0.
 0.1086983  0.14763927 0.         0.22000112 0.         0.
 0.14168084]",2.3793430553141737,1.9107848567466135,0.08492328362072021,0.0,0.1512298461822538,0.1458273338644912,0.0,0.10869830493232666,0.14763927162944093,0.0,0.22000111898663405,0.0,0.0,0.14168084078413318,0.0
1248,2018-12-19,"[0.         0.08543646 0.         0.15037176 0.14626092 0.
 0.10857449 0.1471715  0.         0.21970331 0.         0.
 0.14248156]",2.3798522483325653,1.8955621679423835,0.08543645781202557,0.0,0.15037176106686645,0.14626091908002362,0.0,0.10857449174737761,0.14717149701136598,0.0,0.2197033094297595,0.0,0.0,0.14248156385258123,0.0
1249,2018-12-20,"[0.         0.08596044 0.         0.14992773 0.1462443  0.
 0.10851711 0.14685645 0.         0.21955675 0.         0.
 0.14293722]",2.358977648294002,1.8770198999330086,0.08596044327961494,0.0,0.14992772902977317,0.14624430369683458,0.0,0.10851711331584787,0.14685644836937148,0.0,0.21955674575922676,0.0,0.0,0.14293721654933117,0.0
1250,2018-12-21,"[0.         0.08467271 0.         0.15146342 0.14606061 0.
 0.10856348 0.14757219 0.         0.22015254 0.         0.
 0.14151506]",2.3477149596165536,1.8611020132466285,0.08467271250458665,0.0,0.15146341660734908,0.1460606095219289,0.0,0.10856347625447484,0.14757219041055042,0.0,0.220152536337376,0.0,0.0,0.14151505836373418,0.0
1251,2018-12-24,"[0.         0.08573051 0.         0.15027164 0.14668015 0.
 0.10804221 0.14694467 0.         0.21971341 0.         0.
 0.14261743]",2.28161098379134,1.7914923296232976,0.08573050540834995,0.0,0.15027163663231752,0.1466801515108951,0.0,0.10804220597618337,0.14694466868781428,0.0,0.21971340534644698,0.0,0.0,0.14261742643799294,0.0
1252,2018-12-26,"[0.         0.08536135 0.         0.15063167 0.14681836 0.
 0.10802584 0.14706959 0.         0.21980623 0.         0.
 0.14228695]",2.23241241088489,1.7489252268173245,0.08536134891497897,0.0,0.150631671207638,0.1468183641062653,0.0,0.10802583786504331,0.14706959290053767,0.0,0.2198062315742043,0.0,0.0,0.14228695343133238,0.0
1253,2018-12-27,"[0.         0.08478035 0.         0.1514188  0.14680128 0.
 0.10793127 0.1473769  0.         0.22009709 0.         0.
 0.1415943 ]",2.2196400683489226,1.740374694938013,0.08478035444553847,0.0,0.15141880414514486,0.14680127704209248,0.0,0.10793126939557784,0.1473769031924681,0.0,0.22009709124907817,0.0,0.0,0.14159430053010003,0.0
1254,2018-12-28,"[0.         0.08460814 0.         0.15147822 0.14614378 0.
 0.10847472 0.14767774 0.         0.22007597 0.         0.
 0.14154144]",2.2690047307802677,1.781840859973369,0.08460814130518124,0.0,0.15147821793836952,0.1461437814006804,0.0,0.10847471907960489,0.1476777370619814,0.0,0.22007596675989496,0.0,0.0,0.14154143645428763,0.0
1255,2018-12-31,"[0.         0.08508255 0.         0.15079229 0.14581987 0.
 0.10882611 0.14758832 0.         0.21973845 0.         0.
 0.14215242]",2.335724835958422,1.8510681893959922,0.0850825507194925,0.0,0.15079228580756762,0.14581987257609488,0.0,0.10882610846451798,0.14758831802106545,0.0,0.21973844545630214,0.0,0.0,0.14215241895495928,0.0
1256,2019-01-02,"[0.         0.08549466 0.         0.15109856 0.14496523 0.
 0.10923632 0.14777561 0.         0.21983992 0.         0.
 0.14158969]",2.351339903036176,1.863986048640466,0.08549466470295755,0.0,0.15109856212368122,0.14496523245249043,0.0,0.10923631822770985,0.14777560686469238,0.0,0.219839924752587,0.0,0.0,0.14158969087588144,0.0
1257,2019-01-03,"[0.         0.08512177 0.         0.14998349 0.14687619 0.
 0.10965268 0.14650662 0.         0.21965703 0.         0.
 0.14220223]",2.3331594266649236,1.849099456513828,0.0851217711243559,0.0,0.14998348733734249,0.1468761852256509,0.0,0.10965267614110225,0.1465066178937468,0.0,0.2196570334084248,0.0,0.0,0.1422022288693769,0.0
1258,2019-01-04,"[0.         0.08464949 0.         0.15068101 0.1474538  0.
 0.10912781 0.1466039  0.         0.21997883 0.         0.
 0.14150515]",2.345976463681198,1.8438508880180944,0.0846494928710877,0.0,0.15068101167112546,0.1474538003788561,0.0,0.10912780809811744,0.14660389710562205,0.0,0.2199788348770228,0.0,0.0,0.14150515499816846,0.0
1259,2019-01-07,"[0.         0.08413491 0.         0.15146273 0.14832865 0.
 0.10838965 0.14650908 0.         0.22044769 0.         0.
 0.1407273 ]",2.306539774822647,1.801182352505327,0.0841349099825521,0.0,0.15146273041081543,0.14832865048162974,0.0,0.10838964746944016,0.14650907523283113,0.0,0.22044768614012714,0.0,0.0,0.1407273002826043,0.0
1260,2019-01-08,"[0.         0.0838798  0.         0.15186586 0.14773585 0.
 0.10868244 0.1469088  0.         0.22058611 0.         0.
 0.14034113]",2.3806764310803126,1.8621156092798592,0.08387980127928898,0.0,0.15186586059710314,0.14773585110192342,0.0,0.10868244397401014,0.14690880227246814,0.0,0.22058611090795707,0.0,0.0,0.1403411298672492,0.0
1261,2019-01-09,"[0.         0.08348044 0.         0.15264669 0.14717784 0.
 0.10886891 0.14716917 0.         0.22091243 0.         0.
 0.13974452]",2.455784094512088,1.9222251918303732,0.08348044277882155,0.0,0.15264669296994854,0.14717783696376666,0.0,0.10886890724858399,0.14716917371788596,0.0,0.22091242904840835,0.0,0.0,0.13974451727258497,0.0
1262,2019-01-10,"[0.         0.08430752 0.         0.15138855 0.14695573 0.
 0.10928575 0.14682701 0.         0.22034221 0.         0.
 0.14089323]",2.4550197342430256,1.933338470304382,0.08430752348446076,0.0,0.15138854529507392,0.14695573061006229,0.0,0.10928574884173628,0.14682700559068024,0.0,0.22034221406167626,0.0,0.0,0.14089323211631033,0.0
1263,2019-01-11,"[0.         0.08448009 0.         0.15128449 0.14665481 0.
 0.10939139 0.14696954 0.         0.22016346 0.         0.
 0.14105621]",2.4449671494371987,1.9150859336493722,0.08448009281294211,0.0,0.1512844912512131,0.14665481242467113,0.0,0.10939138553200642,0.14696954262260858,0.0,0.22016346366727407,0.0,0.0,0.14105621168928456,0.0
1264,2019-01-14,"[0.         0.08445927 0.         0.15117026 0.14639856 0.
 0.1095951  0.14717285 0.         0.22006974 0.         0.
 0.14113422]",2.4891331628188342,1.9511613102315548,0.08445926700219633,0.0,0.1511702644953883,0.14639855621328088,0.0,0.10959509870213655,0.1471728532282781,0.0,0.220069740467419,0.0,0.0,0.1411342198913008,0.0
